790;8;0;19;1;0;16;1;0;0;77;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
800;8;0;19;1;0;16;1;0;0;78;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
810;8;0;18;1;0;17;1;0;0;80;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
820;8;0;18;1;0;17;1;0;0;81;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
830;8;0;17;1;0;18;1;0;0;82;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
840;8;0;17;1;0;18;1;0;0;83;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
850;8;0;17;1;0;18;1;0;0;84;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
860;8;0;17;1;0;17;1;0;1;85;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
870;8;0;16;1;0;18;1;0;1;86;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
880;8;0;15;1;0;19;1;0;1;87;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
890;8;0;15;1;0;19;1;0;1;88;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
900;8;0;15;1;0;19;1;0;1;89;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
910;8;0;14;1;0;20;1;0;1;90;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
920;8;0;14;1;0;20;1;0;1;91;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
930;8;0;14;1;0;20;1;0;1;92;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
940;8;0;14;1;0;20;1;0;1;93;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
950;8;0;14;1;0;20;1;0;1;94;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
960;8;0;14;1;0;20;1;0;1;95;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
970;8;0;14;1;0;20;1;0;1;97;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
980;8;0;13;1;0;21;1;0;1;98;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
990;8;0;13;1;0;21;1;0;1;99;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1000;8;0;18;1;0;21;1;0;1;100;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1010;8;0;18;1;0;21;1;0;1;101;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1020;8;0;17;1;0;22;1;0;1;102;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1030;8;0;16;1;0;23;1;0;1;103;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1040;8;0;16;1;0;23;1;0;1;104;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1050;8;0;16;1;0;23;1;0;1;105;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1060;8;0;15;1;0;24;1;0;1;106;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
